0.073025	0.041388	0
0.069029	0.040398	0
0.065034	0.039364	0
0.061038	0.038282	0
0.057043	0.037147	0
0.053047	0.035956	0
0.049051	0.034703	0
0.045056	0.03338	0
0.04106	0.031979	0
0.037065	0.03049	0
0.033069	0.028899	0
0.029073	0.027189	0
0.025078	0.025336	0
0.021082	0.023306	0
0.017087	0.021049	0
0.013091	0.018483	0
0.0090956	0.015454	0
0.0051	0.011607	0
0.005	0.011494	0
0.004898	0.011377	0
0.0047959	0.011259	0
0.0046939	0.011139	0
0.0045918	0.011018	0
0.0044898	0.010896	0
0.0043878	0.010772	0
0.0042857	0.010647	0
0.0041837	0.01052	0
0.0040816	0.010392	0
0.0039796	0.010262	0
0.0038776	0.01013	0
0.0037755	0.0099969	0
0.0036735	0.0098617	0
0.0035714	0.0097245	0
0.0034694	0.0095853	0
0.0033673	0.009444	0
0.0032653	0.0093005	0
0.0031633	0.0091547	0
0.0030612	0.0090065	0
0.0029592	0.0088558	0
0.0028571	0.0087025	0
0.0027551	0.0085463	0
0.0026531	0.0083872	0
0.002551	0.0082249	0
0.002449	0.0080594	0
0.0023469	0.0078903	0
0.0022449	0.0077174	0
0.0021429	0.0075406	0
0.0020408	0.0073594	0
0.0019388	0.0071736	0
0.0018367	0.0069828	0
0.0017347	0.0067866	0
0.0016327	0.0065844	0
0.0015306	0.0063758	0
0.0014286	0.0061601	0
0.0013265	0.0059365	0
0.0012245	0.005704	0
0.0011224	0.0054616	0
0.0010204	0.0052078	0
0.00091837	0.0049409	0
0.00081633	0.0046587	0
0.00071429	0.0043582	0
0.00061224	0.0040352	0
0.0005102	0.0036839	0
0.00040816	0.0032952	0
0.00030612	0.0028539	0
0.00020408	0.0023304	0
0.00010204	0.001648	0
0	0	0
0	0	0
0	-0	0
0.00010204	-0.0015836	0
0.00020408	-0.0022395	0
0.00030612	-0.0027427	0
0.00040816	-0.0031669	0
0.0005102	-0.0035406	0
0.00061224	-0.0038784	0
0.00071429	-0.004189	0
0.00081633	-0.0044781	0
0.00091837	-0.0047496	0
0.0010204	-0.0050063	0
0.0011224	-0.0052505	0
0.0012245	-0.0054838	0
0.0013265	-0.0057075	0
0.0014286	-0.0059228	0
0.0015306	-0.0061305	0
0.0016327	-0.0063313	0
0.0017347	-0.0065259	0
0.0018367	-0.0067149	0
0.0019388	-0.0068987	0
0.0020408	-0.0070777	0
0.0021429	-0.0072522	0
0.0022449	-0.0074226	0
0.0023469	-0.0075892	0
0.002449	-0.0077521	0
0.002551	-0.0079117	0
0.0026531	-0.0080681	0
0.0027551	-0.0082215	0
0.0028571	-0.0083721	0
0.0029592	-0.00852	0
0.0030612	-0.0086654	0
0.0031633	-0.0088083	0
0.0032653	-0.0089489	0
0.0033673	-0.0090874	0
0.0034694	-0.0092237	0
0.0035714	-0.009358	0
0.0036735	-0.0094905	0
0.0037755	-0.009621	0
0.0038776	-0.0097498	0
0.0039796	-0.0098769	0
0.0040816	-0.010002	0
0.0041837	-0.010126	0
0.0042857	-0.010249	0
0.0043878	-0.01037	0
0.0044898	-0.010489	0
0.0045918	-0.010607	0
0.0046939	-0.010724	0
0.0047959	-0.01084	0
0.004898	-0.010954	0
0.005	-0.011067	0
0.0051	-0.011177	0
0.0090956	-0.014905	0
0.013091	-0.017853	0
0.017087	-0.020363	0
0.021082	-0.022579	0
0.025078	-0.02458	0
0.029073	-0.026414	0
0.033069	-0.028113	0
0.037065	-0.029699	0
0.04106	-0.031189	0
0.045056	-0.032595	0
0.049051	-0.033927	0
0.053047	-0.035193	0
0.057043	-0.0364	0
0.061038	-0.037551	0
0.065034	-0.038653	0
0.069029	-0.039709	0
0.073025	-0.040721	0
0.07702	-0.041693	0
0.081016	-0.042627	0
0.085012	-0.043525	0
0.089007	-0.044389	0
0.093003	-0.045221	0
0.096998	-0.046023	0
0.10099	-0.046795	0
0.10499	-0.047539	0
0.10899	-0.048256	0
0.11298	-0.048946	0
0.11698	-0.049612	0
0.12097	-0.050253	0
0.12497	-0.050872	0
0.12896	-0.051467	0
0.13296	-0.05204	0
0.13695	-0.052592	0
0.14095	-0.053123	0
0.14495	-0.053634	0
0.14894	-0.054126	0
0.15294	-0.054598	0
0.15693	-0.055051	0
0.16093	-0.055486	0
0.16492	-0.055904	0
0.16892	-0.056303	0
0.17291	-0.056686	0
0.17691	-0.057052	0
0.18091	-0.057402	0
0.1849	-0.057736	0
0.1889	-0.058054	0
0.19289	-0.058357	0
0.19689	-0.058645	0
0.20088	-0.058918	0
0.20488	-0.059176	0
0.20887	-0.05942	0
0.21287	-0.059651	0
0.21687	-0.059868	0
0.22086	-0.060071	0
0.22486	-0.060261	0
0.22885	-0.060439	0
0.23285	-0.060603	0
0.23684	-0.060756	0
0.24084	-0.060896	0
0.24483	-0.061024	0
0.24883	-0.06114	0
0.25283	-0.061244	0
0.25682	-0.061338	0
0.26082	-0.06142	0
0.26481	-0.061491	0
0.26881	-0.061551	0
0.2728	-0.061601	0
0.2768	-0.06164	0
0.2808	-0.061669	0
0.28479	-0.061688	0
0.28879	-0.061698	0
0.29278	-0.061697	0
0.29678	-0.061687	0
0.30077	-0.061668	0
0.30477	-0.06164	0
0.30876	-0.061602	0
0.31276	-0.061556	0
